0,0.0,0.0,0.15104166666666666,-0.328125,0.22916666666666666,-0.6197916666666666,0.3125,-0.8541666666666666,0.4375,-1.0,-0.125,-0.7239583333333334,-0.296875,-0.875,-0.265625,-0.7708333333333334,-0.19270833333333334,-0.6770833333333334,-0.2916666666666667,-0.625,-0.4375,-0.7864583333333334,-0.390625,-0.703125,-0.328125,-0.6302083333333334,-0.421875,-0.5,-0.5625,-0.6822916666666666,-0.515625,-0.6145833333333334,-0.453125,-0.5364583333333334,-0.515625,-0.3697916666666667,-0.734375,-0.5572916666666666,-0.875,-0.6614583333333334,-0.984375,-0.75
0,0.0,0.0,0.14035087719298245,-0.3192982456140351,0.21403508771929824,-0.5789473684210527,0.312280701754386,-0.8,0.45614035087719296,-0.9228070175438596,-0.15087719298245614,-0.6421052631578947,-0.2771929824561403,-0.7859649122807018,-0.21754385964912282,-0.7017543859649122,-0.14736842105263157,-0.6105263157894737,-0.3017543859649123,-0.5403508771929825,-0.4105263157894737,-0.7017543859649122,-0.34385964912280703,-0.6421052631578947,-0.2807017543859649,-0.5719298245614035,-0.41754385964912283,-0.41403508771929826,-0.5298245614035088,-0.5824561403508772,-0.4631578947368421,-0.5403508771929825,-0.39649122807017545,-0.4631578947368421,-0.5017543859649123,-0.29473684210526313,-0.7228070175438597,-0.44912280701754387,-0.8771929824561403,-0.5543859649122806,-1.0,-0.624561403508772
0,0.0,0.0,0.13427561837455831,-0.3286219081272085,0.21554770318021202,-0.5830388692579506,0.31448763250883394,-0.7950530035335689,0.4558303886925795,-0.9187279151943463,-0.12014134275618374,-0.6183745583038869,-0.2791519434628975,-0.7879858657243817,-0.2226148409893993,-0.7102473498233216,-0.1413427561837456,-0.6254416961130742,-0.2756183745583039,-0.5123674911660777,-0.4134275618374558,-0.7031802120141343,-0.3498233215547703,-0.6466431095406361,-0.2826855123674912,-0.5759717314487632,-0.3992932862190813,-0.38515901060070673,-0.5371024734982333,-0.5795053003533569,-0.46996466431095407,-0.5229681978798587,-0.4028268551236749,-0.4416961130742049,-0.4876325088339223,-0.26501766784452296,-0.7173144876325088,-0.4416961130742049,-0.8763250883392226,-0.5547703180212014,-1.0,-0.6360424028268551
0,0.0,0.0,0.1471698113207547,-0.3320754716981132,0.23773584905660378,-0.5962264150943396,0.3433962264150943,-0.8075471698113208,0.4867924528301887,-0.9358490566037736,-0.1169811320754717,-0.660377358490566,-0.2679245283018868,-0.8,-0.20754716981132076,-0.7094339622641509,-0.1320754716981132,-0.6226415094339622,-0.2792452830188679,-0.5471698113207547,-0.4037735849056604,-0.7132075471698113,-0.33962264150943394,-0.6452830188679245,-0.27547169811320754,-0.5735849056603773,-0.4037735849056604,-0.41132075471698115,-0.5320754716981132,-0.5886792452830188,-0.4641509433962264,-0.5283018867924528,-0.4,-0.44528301886792454,-0.49433962264150944,-0.2830188679245283,-0.7169811320754716,-0.45660377358490567,-0.8716981132075472,-0.5660377358490566,-1.0,-0.6528301886792452
0,0.0,0.0,0.15,-0.315,0.25,-0.59,0.345,-0.81,0.475,-0.945,-0.065,-0.615,-0.25,-0.785,-0.23,-0.73,-0.16,-0.65,-0.24,-0.515,-0.405,-0.72,-0.38,-0.675,-0.33,-0.6,-0.38,-0.395,-0.555,-0.615,-0.545,-0.6,-0.51,-0.55,-0.48,-0.275,-0.73,-0.44,-0.885,-0.54,-1.0,-0.615
0,0.0,0.0,0.1402439024390244,-0.3353658536585366,0.23780487804878048,-0.6097560975609756,0.3597560975609756,-0.8170731707317073,0.5060975609756098,-0.9451219512195121,-0.07317073170731707,-0.6219512195121951,-0.25609756097560976,-0.8109756097560976,-0.20121951219512196,-0.725609756097561,-0.12195121951219512,-0.6341463414634146,-0.23780487804878048,-0.5182926829268293,-0.39634146341463417,-0.7195121951219512,-0.3353658536585366,-0.6524390243902439,-0.2682926829268293,-0.5792682926829268,-0.3780487804878049,-0.39634146341463417,-0.5304878048780488,-0.5914634146341463,-0.4695121951219512,-0.5365853658536586,-0.4024390243902439,-0.4573170731707317,-0.4878048780487805,-0.2804878048780488,-0.7195121951219512,-0.4634146341463415,-0.8719512195121951,-0.5792682926829268,-1.0,-0.6707317073170732
0,0.0,0.0,0.1390728476821192,-0.33112582781456956,0.23178807947019867,-0.5960264900662252,0.3443708609271523,-0.8145695364238411,0.5033112582781457,-0.9271523178807947,-0.11258278145695365,-0.6291390728476821,-0.24503311258278146,-0.8278145695364238,-0.16556291390728478,-0.7483443708609272,-0.10596026490066225,-0.6556291390728477,-0.2781456953642384,-0.5231788079470199,-0.3973509933774834,-0.7483443708609272,-0.32450331125827814,-0.6887417218543046,-0.2781456953642384,-0.609271523178808,-0.41721854304635764,-0.39072847682119205,-0.543046357615894,-0.609271523178808,-0.47019867549668876,-0.5629139072847682,-0.4105960264900662,-0.48344370860927155,-0.5298013245033113,-0.271523178807947,-0.7483443708609272,-0.44370860927152317,-0.8807947019867549,-0.543046357615894,-1.0,-0.6158940397350994
0,0.0,0.0,0.10828025477707007,-0.2929936305732484,0.20382165605095542,-0.5923566878980892,0.33121019108280253,-0.7961783439490446,0.49044585987261147,-0.9171974522292994,0.0,-0.6050955414012739,-0.3057324840764331,-0.8152866242038217,-0.27388535031847133,-0.7452229299363057,-0.17197452229299362,-0.6942675159235668,-0.1464968152866242,-0.49044585987261147,-0.43312101910828027,-0.732484076433121,-0.37579617834394907,-0.6496815286624203,-0.2802547770700637,-0.5859872611464968,-0.29936305732484075,-0.35668789808917195,-0.554140127388535,-0.6114649681528662,-0.5095541401273885,-0.5286624203821656,-0.4267515923566879,-0.4585987261146497,-0.4267515923566879,-0.22929936305732485,-0.7006369426751592,-0.445859872611465,-0.8726114649681529,-0.5732484076433121,-1.0,-0.6942675159235668
0,0.0,0.0,0.15436241610738255,-0.31543624161073824,0.30201342281879195,-0.6510067114093959,0.4563758389261745,-0.8791946308724832,0.6375838926174496,-1.0,0.10067114093959731,-0.6308724832214765,-0.20134228187919462,-0.912751677852349,-0.19463087248322147,-0.825503355704698,-0.09395973154362416,-0.7449664429530202,-0.06711409395973154,-0.5100671140939598,-0.35570469798657717,-0.8120805369127517,-0.3087248322147651,-0.7046979865771812,-0.2214765100671141,-0.610738255033557,-0.22818791946308725,-0.3825503355704698,-0.47651006711409394,-0.6912751677852349,-0.4429530201342282,-0.5838926174496645,-0.37583892617449666,-0.4899328859060403,-0.3691275167785235,-0.26174496644295303,-0.6241610738255033,-0.5033557046979866,-0.7919463087248322,-0.6174496644295302,-0.9328859060402684,-0.7181208053691275
0,0.0,0.0,0.16312056737588654,-0.2907801418439716,0.3546099290780142,-0.6524822695035462,0.524822695035461,-0.8936170212765957,0.7375886524822695,-1.0,0.16312056737588654,-0.6382978723404256,-0.16312056737588654,-0.950354609929078,-0.14893617021276595,-0.851063829787234,-0.0425531914893617,-0.7588652482269503,-0.0070921985815602835,-0.5177304964539007,-0.3333333333333333,-0.8439716312056738,-0.2765957446808511,-0.7092198581560284,-0.1773049645390071,-0.6028368794326241,-0.16312056737588654,-0.3900709219858156,-0.44680851063829785,-0.7092198581560284,-0.41134751773049644,-0.5886524822695035,-0.3191489361702128,-0.49645390070921985,-0.3120567375886525,-0.2695035460992908,-0.5673758865248227,-0.5460992907801419,-0.7375886524822695,-0.6453900709219859,-0.8865248226950354,-0.75177304964539
